benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,execution_similarity,execution_error_type,comparison_execution_summary,ideal_execution_summary,aligned_operations,divergent_operations,similarity_reason,evidence,auditor_model,audit_status
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-6-d-3/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_2.log,32,0,27,14,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_2.log,mechanical,complete
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-6-d-3/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_3.log,27,93,40,35,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-6-d-3/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_4.log,13,13,38,32,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-6-d-3/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_5.log,228,13,7,42,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-7-d-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-7-d-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-7-d-4/task_1.log,13,13,28,31,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-1-d-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-1-d-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-1-d-1/task_1.log,13,27,9,6,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-1-d-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-1-d-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-1-d-1/task_2.log,27,27,9,6,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-1-d-1/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-1-d-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-1-d-1/task_3.log,13,13,9,7,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-2-d-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-2-d-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-2-d-3/task_1.log,13,13,34,15,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-1/task_1.log,13,27,18,15,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_1.log,13,13,28,8,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_10.log,13,13,13,10,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_11.log,13,30,19,9,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_12.log,13,30,15,7,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_2.log,13,27,12,23,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_3.log,30,13,29,10,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_4.log,13,13,58,18,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_5.log,13,13,30,15,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_6.log,13,29,9,23,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_7.log,13,13,49,12,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_8.log,13,13,34,10,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-2/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-2/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-2/task_9.log,13,13,26,23,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-3/task_1.log,13,13,7,23,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-3/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-3/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-3/task_2.log,31,27,57,33,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-3/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-3/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-3/task_3.log,13,13,24,24,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-3/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-3/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-3/task_4.log,13,13,34,28,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-3/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-3/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-3/task_5.log,13,13,40,20,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-3/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-3/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-3/task_6.log,31,13,16,20,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_1.log,13,13,12,22,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_10.log,27,27,17,8,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_2.log,13,13,50,20,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_3.log,13,27,48,10,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_4.log,32,13,28,15,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_5.log,13,13,46,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_6.log,13,13,16,34,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_7.log,27,27,63,14,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_8.log,13,27,61,21,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-3-d-4/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-3-d-4/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-3-d-4/task_9.log,13,27,15,9,,,,,,,,,,pending
