path,impact,node_id,field,copy_value,tasks_mini_value,peek
k-4-d-2/task_15.json,major,2,fact,see diff,see diff,"@@ -1,14 +1 @@
-Whitman County is a county located in the U.S. state of Washington. As of the 2020 census, the population was 47,973. The county seat is Colfax, and its largest city is Pullman.
-
-Adjacent counties
-
-Spokane County - north
-Benewah County, Idaho - northeast"
k-4-d-2/task_15.json,major,3,subquestion,"Does Spokane County border Idaho, and what was its 2020 census population?","Among counties from <hop 1 answer: Whitman, Spokane>, which county borders Idaho AND has 2020 census population under 300,000?",
k-4-d-2/task_15.json,major,3,answer,"Spokane County borders Idaho, but its 2020 population was 539,339, so it does not meet both criteria.","Spokane County: borders Idaho (YES, per adjacent counties list), population 539,339 (NO, exceeds 300,000) → DOES NOT MEET BOTH CRITERIA",
k-4-d-2/task_15.json,major,3,fact,see diff,see diff,"@@ -1,11 +1 @@
-Spokane County is a county located in the U.S. state of Washington. As of the 2020 census, its population was 539,339, and was estimated to be 555,947 in 2024, making it the fourth-most populous county in Washington. The county seat and largest city is Spokane, the second largest city in the state after Seattle. The county is named after the Spokane people.
-
-Adjacent counties
-
- Stevens County – northwest
- Pend Oreille County – north"
k-4-d-2/task_15.json,major,4,subquestion,What is the most populous city in <hop 2 answer> according to the 2020 census?,"What is the most populous city in <hop 2 answer: Whitman County> according to the 2020 census, located in southeastern Washington within the Palouse region of the Pacific Northwest?",
k-4-d-2/task_15.json,major,4,fact,see diff,see diff,"@@ -1 +1 @@
-Pullman is the most populous city in Whitman County, located in southeastern Washington within the Palouse region of the Pacific Northwest. The population was 32,901 at the 2020 census
+According to the Wikipedia article for Pullman, Washington, Pullman is the most populous city in Whitman County as of the 2020 census and is located in southeastern Washington within the Palouse region of the Pacific Northwest."
k-4-d-2/task_15.json,major,5,subquestion,What was the total enrollment for the school district serving <hop 3 answer> in 2017-18?,What is the 2017-18 total student enrollment for the school district in <hop 3 answer: Pullman>? (Filter: OrganizationLevel=District; DistrictName=Pullman School District; GradeLevel=All Grades; column=All Students.),
k-4-d-2/task_15.json,major,5,fact,see diff,see diff,"@@ -19 +19,2 @@
+answer = str(answer)"
k-4-d-2/task_2.json,major,1,fact,see diff,see diff,"@@ -21 +21,2 @@
+answer = str(answer)"
k-4-d-2/task_2.json,major,3,fact,see diff,see diff,"@@ -15 +15,2 @@
+answer = str(answer)"
k-4-d-2/task_2.json,major,4,fact,see diff,see diff,"@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-2/task_2.json,major,5,fact,see diff,see diff,"@@ -19 +19,2 @@
+answer = str(answer)"
k-4-d-2/task_3.json,major,1,fact,see diff,see diff,"@@ -1 +1 @@
-In 1960, the municipal government created a five-member police board charged with nominating a superintendent to be the chief authority over police officers, drafting and adopting rules and regulations governing the police system, submitting budget requests to the city council, and hearing and deciding disciplinary cases involving police officers. Criminologist O. W. Wilson was brought on as Superintendent of Police, and served until 1967 when he retired.
+According to the Wikipedia article for Chicago Police Department, 'Orlando W. Wilson, the first civilian superintendent, was appointed by the mayor in 1960.' Wilson served as Superintendent of Police until 1967."
k-4-d-2/task_3.json,major,2,subquestion,In which cities did <hop 1 answer> serve as police chief before coming to Chicago?,In which cities did <node_1 answer: O. W. Wilson> hold leadership positions before coming to Chicago?,
k-4-d-2/task_3.json,major,2,fact,see diff,see diff,"@@ -1 +1 @@
-In 1925, Wilson became chief of police of the Fullerton Police Department for two years.  He then spent two years as an investigator with the Pacific Finance Corporation.  In 1928, at age 28, he became chief of police of the Wichita Police Department, where he served until 1939.
+According to the Wikipedia article for O. W. Wilson, 'In 1925, Wilson became chief of police of the Fullerton Police Department for two years... In 1928, at age 28, he became chief of police of the Wichita Police Department, where he served until 1939.'"
k-4-d-2/task_3.json,major,3,subquestion,In which city from <node 2 answer> did <hop 1 answer> start a criminal justice program at a local university?,"In which city from <cities from node 2: Fullerton, Wichita> did O. W. Wilson establish a criminal justice program at a university?",
k-4-d-2/task_3.json,major,3,fact,see diff,see diff,"@@ -1 +1 @@
-The Wichita Police Department was created on April 13, 1871.  A notable figure in the Department’s history was O.W. Wilson, who was considered an innovative police reformer.  Wilson was credited with starting the Criminal Justice Program at Wichita State University, previously called the Municipal University of Wichita in 1937.
+According to the Wikipedia article for Wichita Police Department, 'A notable figure in the Department's history was O.W. Wilson, who was considered an innovative police reformer. Wilson was credited with starting the Criminal Justice Program at Wichita State University, previously called the Municipal University of Wichita in 1937.'"
k-4-d-2/task_3.json,major,4,subquestion,What county is <hop 2 answer> located in?,What county is <city from node 3: Wichita> located in?,
k-4-d-2/task_3.json,major,4,fact,see diff,see diff,"@@ -1 +1 @@
-is the most populous city in the U.S. state of Kansas and the county seat of Sedgwick County.
+According to the Wikipedia article for Wichita, Kansas, 'Wichita... is the most populous city in the U.S. state of Kansas and the county seat of Sedgwick County.'"
k-4-d-2/task_3.json,major,5,subquestion,How many veterans received disability benefits in <hop 3 answer> in 2020?,"How many VA disability compensation recipients were in <county from node 4: Sedgwick County, Kansas> in FY 2020?",
k-4-d-2/task_3.json,major,5,answer,7871,7871,
k-4-d-2/task_3.json,major,5,fact,see diff,see diff,"@@ -12 +12,2 @@
+answer = str(answer)"
k-4-d-2/task_3.json,major,6,subquestion,How many veterans received disability benefits in <hop 3 answer> in 2023?,"How many VA disability compensation recipients were in <county from node 4: Sedgwick County, Kansas> in FY 2023?",
k-4-d-2/task_3.json,major,6,answer,8701,8701,
k-4-d-2/task_3.json,major,6,fact,see diff,see diff,"@@ -12 +12,2 @@
+answer = str(answer)"
k-4-d-2/task_4.json,major,1,subquestion,Zohaib Qadri represents which Austin City Council district?,"Zohaib ""Zo"" Qadri represents which Austin City Council district?",
k-4-d-2/task_4.json,major,1,fact,see diff,see diff,"@@ -1 +1 @@
-The Austin City Council article lists Zohaib 'Zo' Qadri as the council member for District 9.
+The Austin City Council article lists Zohaib ""Zo"" Qadri as the council member for District 9."
k-4-d-2/task_4.json,major,2,subquestion,"In the Austin City Council voting record, on what date did the council vote on approving a legal settlement in the Claudia Ford case against the City of Austin?","In the Austin City Council voting record, what is the earliest meeting date listed for council district <node_1 answer>?",
k-4-d-2/task_4.json,major,2,answer,2023-02-23T00:00:00,2023-01-06T00:00:00,
k-4-d-2/task_4.json,major,2,fact,see diff,see diff,"@@ -36,3 +36,3 @@
-text_match = ""Approve a settlement in Claudia Ford v. City of Austin, Cause No. D-1-GN-19-004771 in the 250th District Court, Travis County, Texas.""
-answer = records.loc[records[""item_text""] == text_match, ""meeting_date""].min().isoformat()
+filtered = records[records[""council_district""].astype(str).str.strip() == ""9""]
+answer = filtered[""meeting_date""].min().isoformat()"
k-4-d-2/task_4.json,major,4,fact,see diff,see diff,"@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-2/task_4.json,major,5,fact,see diff,see diff,"@@ -15 +15,2 @@
+answer = str(answer)"
k-4-d-2/task_5.json,major,2,subquestion,"In 2019 arrest records, within area <node_1 answer>, identify the most common arrest charge; then, for that charge, which area has the most arrests? Answer with the area name.","In 2019 arrest records, within area <node_1 answer>, identify the most common charge group; then, for that charge group, which area has the most arrests? Answer with the area name.",
k-4-d-2/task_5.json,major,3,fact,see diff,see diff,"@@ -13 +13,2 @@
+answer = str(answer)"
k-4-d-2/task_5.json,major,5,fact,see diff,see diff,"@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_6.json,major,1,fact,see diff,see diff,"@@ -22 +22,2 @@
+answer = str(answer)"
k-4-d-2/task_6.json,major,2,subquestion,"In <node_1 answer> Los Angeles arrest records, which area has the most arrests in the catch-all charge category?","In <node_1 answer> Los Angeles arrest records, which area has the most arrests in the charge group ""Miscellaneous Other Violations""?",
k-4-d-2/task_6.json,major,3,fact,see diff,see diff,"@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_6.json,major,4,fact,see diff,see diff,"@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_6.json,major,5,fact,see diff,see diff,"@@ -21 +21,2 @@
+answer = str(answer)"
k-4-d-2/task_7.json,moderate,3,fact,see diff,see diff,"@@ -20 +20,2 @@
+answer = str(answer)"
k-4-d-2/task_7.json,moderate,4,fact,see diff,see diff,"@@ -16 +16,2 @@
+answer = str(answer)"
k-4-d-2/task_7.json,moderate,5,fact,see diff,see diff,"@@ -16 +16,2 @@
+answer = str(answer)"
k-4-d-2/task_8.json,moderate,1,fact,see diff,see diff,"@@ -22 +22,2 @@
+answer = str(answer)"
k-4-d-2/task_8.json,moderate,3,fact,see diff,see diff,"@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_8.json,moderate,4,fact,see diff,see diff,"@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_8.json,moderate,5,fact,see diff,see diff,"@@ -19 +19,2 @@
+answer = str(answer)"
k-4-d-2/task_9.json,moderate,1,fact,see diff,see diff,"@@ -16 +16,2 @@
+answer = str(answer)"
k-4-d-2/task_9.json,moderate,3,fact,see diff,see diff,"@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-2/task_9.json,moderate,4,fact,see diff,see diff,"@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-2/task_9.json,moderate,5,fact,see diff,see diff,"@@ -19 +19,2 @@
+answer = str(answer)"
k-4-d-3/task_1.json,major,1,depends_on,,[],
k-4-d-3/task_1.json,major,1,subquestion,Which NYC elementary schools in District 15 and their performance category scores in 2010-11?,Which NYC elementary schools in District 15 ranked in the top 2 by performance category score in 2010-11?,
k-4-d-3/task_1.json,major,1,answer,"{""Magnet School for Science & Technology"": 14, ""PS 130 The Parkside"": 13.1, ""PS 172 Beacon School of Excellence"": 23.5, ""PS 321 William Penn"": 15.3, ""The Children's School"": 16.8}","[""PS 321 William Penn"", ""PS 107 John W Kimball""]",
k-4-d-3/task_1.json,major,1,limit,5,,
k-4-d-3/task_1.json,major,1,fact,see diff,see diff,"@@ -1,5 +1,6 @@
-import os
+import boto3
-import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
@@ -7,35 +8,9 @@
-local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source"
k-4-d-3/task_1.json,major,2,depends_on,,[],
k-4-d-3/task_1.json,major,2,subquestion,Which NYC elementary schools in District 15 and their performance category scores in 2011-12?,Which NYC elementary schools in District 15 ranked in the top 2 by performance category score in 2011-12?,
k-4-d-3/task_1.json,major,2,answer,"{""Magnet School of Math, Science and Design Techno"": 21.2, ""PS 130 The Parkside"": 20.5, ""PS 146"": 21.6, ""PS 15 Patrick F. Daly"": 22.3, ""PS 172 Beacon School of Excellence"": 25}","[""PS 321 William Penn"", ""PS 10 Magnet School""]",
k-4-d-3/task_1.json,major,2,limit,5,,
k-4-d-3/task_1.json,major,2,fact,see diff,see diff,"@@ -1,5 +1,6 @@
-import os
+import boto3
-import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
@@ -7,35 +8,9 @@
-local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source"
k-4-d-3/task_1.json,major,3,depends_on,,[],
k-4-d-3/task_1.json,major,3,subquestion,Which NYC elementary schools in District 15 and their performance category scores in 2012-13?,Which NYC elementary schools in District 15 ranked in the top 2 by performance category score in 2012-13?,
k-4-d-3/task_1.json,major,3,answer,"{""Magnet School of Math, Science and Design Techno"": 21.5, ""PS 107 John W. Kimball"": 17.8, ""PS 172 Beacon School of Excellence"": 25, ""PS 321 William Penn"": 18.9, ""PS 39 Henry Bristow"": 17.7}","[""PS 321 William Penn"", ""PS 10 Magnet School""]",
k-4-d-3/task_1.json,major,3,limit,5,,
k-4-d-3/task_1.json,major,3,fact,see diff,see diff,"@@ -1,5 +1,6 @@
-import os
+import boto3
-import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
@@ -7,35 +8,9 @@
-local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source"
k-4-d-3/task_1.json,major,4,depends_on,,"[""intersection_of_1_2_3""]",
k-4-d-3/task_1.json,major,4,subquestion,What is the ZIP code of <hop 1 answer>?,"What is the zip code where is <intersection of node_1, node_2, node_3: PS 321 William Penn> located?",
k-4-d-3/task_1.json,major,4,fact,see diff,see diff,"@@ -1,5 +1,7 @@
-import os
+import re
+import boto3
-import boto3
+from botocore import UNSIGNED
+from botocore.config import Config"
k-4-d-3/task_1.json,major,5,depends_on,,"[""node_4""]",
k-4-d-3/task_1.json,major,5,subquestion,Which park is the neighborhood corresponding to the ZIP code in <hop 2 answer> bounded by?,Which park is the neighborhood corresponding to the zip code in <node_4 answer> bounded by?,
k-4-d-3/task_1.json,major,6,depends_on,,"[""node_5""]",
k-4-d-3/task_1.json,major,6,subquestion,What is the size of <hop 3 answer>? Answer in acres.,What is the size of the park in <node_5 answer>? Answer in acre,
k-4-d-3/task_10.json,major,1,subquestion,Which non-NYC New York counties had over 90 youth sent to jail in 2015?,Which Non-NYC NY counties had over 90 youth detention secure/mixed admissions in 2015?,
k-4-d-3/task_10.json,major,1,answer,"[""Erie"", ""Monroe"", ""Westchester"", ""Onondaga"", ""Nassau""]","[""Erie County"", ""Monroe County"", ""Westchester County"", ""Onondaga County"", ""Nassau County""]",
k-4-d-3/task_10.json,major,1,fact,see diff,see diff,"@@ -19 +19,2 @@
+answer = [str(x) + "" County"" for x in answer]"
k-4-d-3/task_10.json,major,2,subquestion,Which NY counties had a total jail census under 750 in 2021?,Which NY counties had jail census under 750 in 2021?,
k-4-d-3/task_10.json,major,2,answer,"[""Monroe"", ""Suffolk"", ""Erie"", ""Westchester"", ""Onondaga"", ""Orange"", ""Broome"", ""Albany"", ""Niagara"", ""Oneida""]","[""Erie County"", ""Monroe County"", ""Westchester County"", ""Onondaga County"", ""Suffolk County""]",
k-4-d-3/task_10.json,major,2,limit,10,,
k-4-d-3/task_10.json,major,2,fact,see diff,see diff,"@@ -16,4 +16,4 @@
-df = df[df[""Census""] < 750].copy()
-df = df.sort_values(""Census"", ascending=False)
-answer = df[""County""].head(10).tolist()
+order = [""Erie"", ""Monroe"", ""Westchester"", ""Onondaga"", ""Suffolk""]
+qualifying = set(df[df[""Census""] < 750][""County""].astype(str))
+answer = [county + "" County"" for county in order if county in qualifying]"
