model_variant,mode_variant,source_file,answer_failure_figure_group,task_id,event_index,answer_failure_type,answer_failure_subtype,failure_stage,failure_summary,failure_evidence,confidence,eval_path,events_path,row_validation_status,row_model_validation_status
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-2-d-3/task_1.json,3,computation_or_aggregation_error,compared an incomplete candidate set and chose the wrong maximum,finalization,"The final answer compared 41, 20, and 1790 and submitted 1790.","Turn 33 | ... submit_answer({""answer"": ""[1790]"", ""reasoning"": ""From datasets: NOPD weapon-type incidents by division (2022) max = 41 (7th District). APD searches due to contraband highest sector = Edward (3 searches); ED mental-health incidents in 2022 = 20 (grep/query). APD use-of-force incidents by Council District (2022) highest = 1790. The maximum of these is 1790.""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-2/task_9.json,2,computation_or_aggregation_error,counted an over-broad set of crime codes instead of only the target code,computation,"The final 2020 count was computed using several peak-year crime codes, not just `510` for `VEHICLE - STOLEN`.","Turn 13 | peak_year 2016 145757 ... top codes in peak year: {(510, 'VEHICLE - STOLEN'): 48989, (330, 'BURGLARY FROM VEHICLE'): 43831, (420, 'THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)'): 27976, (331, 'THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)'): 9434, (649, 'DOCUMENT FORGERY / STOLEN FELONY'): 6280, ...} ... top_crm_cds [510, 330, 420, 331, 649] ... count_2020 2513; Turn 14 | submit_answer({'answer': '[2513]', 'reasoning': '... yielding 2513 stolen vehicle incidents.'})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-3-d-2/task_1.json,2,computation_or_aggregation_error,extra sector filter,computation,"The final use-of-force count used in the answer was 33, obtained with an extra sector=Charlie filter, and that value was rounded to the submitted [18].","Turn 29 | query_file({""dataset_id"": ""apd-use-of-force"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT COUNT(*)\nFROM t\nWHERE (CAST(strftime('%Y', \""Occurred Date\"") AS VARCHAR) = '2023')\nAND \""Council District\"" = 1\nAND \""Sector\"" = 'Charlie'\nAND \""Used Taser(s)\"" = 1;""}) -> rows: [[33]]; Turn 33 | submit_answer({""answer"": ""[18]"", ""reasoning"": ""... 33*(100/184)=17.9348 -> rounded = 18.""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-1/task_5.json,1,computation_or_aggregation_error,"used string whitelist instead of numeric > 0 for Used Taser(s), excluding rows with value 2",computation,"The final counting step used a string whitelist for `Used Taser(s)` instead of a numeric `> 0` test, and that excluded two rows with `Used Taser(s) = 2`.","Turn 20 | execute_code(...) ... vals = uof_2023_cd['Used Taser(s)'].fillna('').astype(str).str.strip(); count_taser = vals.isin(['1','True','TRUE','true','Yes','YES','yes']).sum(); print('count_taser', count_taser) ... FINAL Adam 6 10; Turn 20 | ... used taser unique counts ... 0 180 1 10 2 2 ... count_taser 10",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-2/task_9.json,1,extraction_or_parsing_error,assumed wrong column name in file schema,data_access,"The run initially failed to load the crime file with the assumed `AREA` column name, then verified that the file actually exposes `AREA ` with a trailing space.","Turn 10 | Tool logical error (status=error): {""error"": ""ValueError: Usecols do not match columns, columns expected but not found: ['AREA']""}; Turn 12 | columns crime 2010-2019: ['DR_NO', 'Date Rptd', 'DATE OCC', 'TIME OCC', 'AREA ', 'AREA NAME', 'Rpt Dist No', 'Part 1-2', 'Crm Cd', 'Crm Cd Desc', ...]",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-2-d-3/task_1.json,2,extraction_or_parsing_error,grep matched negated mental-health rows,data_access,The APD CAD count was not obtained by a direct query; the fallback grep matched rows containing 'Not Mental Health Incident' because that phrase contains the target substring.,"Turn 16 | ... query_file({""dataset_id"": ""apd-computer-aided-dispatch-incidents"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT COUNT(*) FROM t WHERE \""Response Year\"" = 2022 AND LOWER(\""Mental Health Flag\"") LIKE '%mental%'""}) ... Tool logical error (status=error): {""error"": ""File too large to query directly (1377 MB). Use download + execute_code only if the source is tabular or JSON.""}; Turn 24 | ... grep_file({""dataset_id"": ""apd-computer-aided-dispatch-incidents"", ""file_path"": ""files/rows.txt"", ""regex_pattern"": ""Mental Health Incident.*2022.*Edward|Edward.*2022.*Mental Health Incident"", ""context_lines"": 0}) ... match_count"": 20 ... matches: [{""line_number"": 202, ""line"": ""223200315,Dispatched Incident,4,Not Mental Health Incident,Priority 3,11/16/2022 08:14:49 AM,2022,...,Edward,...""}, ...]",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-5-d-4/task_1.json,1,extraction_or_parsing_error,misread founding year,extraction,"The logged Holland Land Company source snippet visibly contains 1789 and 1792/1793, but the final submission rationale cites 1795.","Turn 17 | ... In operation in various iterations between 1789 and 1858 ...; Turn 22 | ... submit_answer({""answer"": ""[1795]"", ""reasoning"": ""...Wikipedia text shows shares/formation in 1795.""})",medium,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-5/task_1.json,1,extraction_or_parsing_error,selected Paddock Arcade's 1850 year instead of Watertown's 1869 city-incorporation year,evidence_gathering,"The final lookup used the Watertown page, but the submitted answer was [1850] rather than the expected [1869].","Turn 20 | DEBUG | strands_evaluation.instrumentation.agent_plugins | Tool result: {""dataset_id"": ""Watertown,_New_York"", ""lines"": [""Watertown is a city in and the county seat of Jefferson County, New York, United States."", ""..."", ""Watertown was incorporated as a village in 1816, and became a city in 1869.""], ""truncated"": true}; Turn 21 | DEBUG | strands_evaluation.instrumentation.agent_plugins | Model response #21 [role=assistant block=1 tool_use] submit_answer({""answer"": ""[1850]"", ""reasoning"": ""... Watertown’s Paddock Arcade was built in 1850 (Wikipedia/Watertown page).""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-3-d-4/task_7.json,1,extraction_or_parsing_error,used museum opening/structure-year fact instead of founding year,source_selection,"The run selected the American Museum of Natural History page and extracted a passage that mentions 1871 and 1877, not 1869.","Turn 21 | search_ideal(...) -> pick(""s3://lakeqa-yc4103-datalake/wikipedia/American_Museum_of_Natural_History/content.txt""); Turn 22 | read_file(... American_Museum_of_Natural_History/content.txt ...) | ""opened within Central Park's Arsenal on May 22, 1871"" and ""first purpose-built structure ... opened ... in 1877""",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-2/task_8.json,1,extraction_or_parsing_error,wrong_column_name,data_access,The first end-to-end computation hit a schema mismatch on the 2010-2019 crime file because the code looked for `AREA` instead of the file's `AREA ` column.,Turn 10 | Tool logical error (status=error): ... vehicle burglaries total 2010-2019 164054 ... year_max 2016 ... narc arrests in 2016 12259 ... area_most Central ... KeyError: 'AREA',high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-5-d-3/task_2.json,1,wrong_scope_or_filter,Puerto Rico school-nutrition detour,source_selection,"When the run tried to solve the identified-student-percentage step, it repeatedly failed to find a matching Texas dataset and instead searched unrelated Puerto Rico school-nutrition sources.","Turn 21 | search_ideal ... pick([""s3://lakeqa-yc4103-datalake/datagov/school-nutrition-programs-contact-information-and-site-level-program-participation-pr-2019/files/rows.txt"", ""s3://lakeqa-yc4103-datalake/datagov/school-nutrition-programs-contact-information-and-site-level-program-participation-pr-2020/files/rows.txt""], reason: The query references 'identified student percentage' ... 'CEP/Provision 2' ...); Turn 23 | search_ideal ... pick([]) ... reason: No candidate dataset matches the requested Texas ""CEP"" / ""Identified Student Percentage"" / program year 2018 / school district / TEA Community Eligibility data.",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_i_results_i_plani_k5_skills_off,modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-5-d-4/task_5.json,1,wrong_scope_or_filter,Texas-wide 2021 ranking instead of intended 2016 rate-category check,computation,The run computed a Texas-wide 2021 top-two list for the drug-poisoning dataset and selected Orange County and Young County.,"Turn 32 | query_file({""dataset_id"": ""nchs-drug-poisoning-mortality-by-county-united-states"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT \""County\"", \""Model-based Death Rate\"" FROM t WHERE \""State\""='Texas' AND \""Year\""=2021 ORDER BY \""Model-based Death Rate\"" DESC LIMIT 5;""}) -> rows: [[""Orange County, TX"", 50.34623], [""Young County, TX"", 40.75114], [""Aransas County, TX"", 39.01561], [""Baylor County, TX"", 37.56671], [""Polk County, TX"", 35.3975]]; Turn 33 | query_file({""dataset_id"": ""nchs-drug-poisoning-mortality-by-county-united-states"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT \""County\"", \""Model-based Death Rate\"" FROM t WHERE \""State\""='Texas' AND \""Year\""=2021 ORDER BY \""Model-based Death Rate\"" DESC LIMIT 2;""}) -> rows: [[""Orange County, TX"", 50.34623], [""Young County, TX"", 40.75114]]",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/answer_failure_events.csv,valid,pass
